country,day,flag_tsunami,id,location_name,month,region_code,Regions,state,year,Damage ($ Millions),damage_description,deaths_description,eq_mag_mb,eq_mag_mfa,eq_mag_ml,eq_mag_ms,eq_mag_mw,eq_mag_unk,focal_depth,hour,houses_damaged,houses_damaged_description,houses_destroyed_description,injuries_description,Intensity,latitude,longitude,Magnitude,minute,missing_description,Number of deaths,Number of Houses Destroyed,Number of Injuries,Number of Missing Persons,second,total_damage_description,total_damage_millions_dollars,total_deaths,total_deaths_description,total_houses_damaged,total_houses_damaged_description,total_houses_destroyed,total_houses_destroyed_description,total_injuries,total_injuries_description,total_missing,total_missing_description
TURKEY,25,N,4125,"TURKEY:  FETHIYE (LYCIA, ASIA MINOR)",4,Middle East ,Middle East,0,1957,0,4,1,0,0,0,0,0,7.1,41,2,5000,4,4,1,10,36.4,28.55,7.1,25,0,18,3000,92,0,41,4,0,18,1,5000,4,3000,4,92,1,0,0
IRAN,24,N,5633,IRAN:  WESTERN:  KERMANSHAH,4,Middle East ,Middle East,0,2002,0,4,1,5.2,0,0,5.2,5.4,0,33,19,0,4,4,2,0,34.642,47.4,5.4,48,0,2,0,56,0,7.1,4,0,2,1,0,0,0,4,56,2,0,0
CHINA,10,N,5796,CHINA:  YUNNAN PROVINCE:  LUDIAN,8,East Asia,East Asia,0,2004,50,4,1,5.1,0,0,5.1,5.4,0,6,10,65601,4,4,3,0,27.266,103.873,5.4,26,0,4,18556,600,0,14.7,4,50,4,1,65601,4,18556,0,600,3,0,0
CHINA,25,N,7881,CHINA:  SICHUAN PROVINCE,5,East Asia,East Asia,0,2008,0,4,1,5.8,0,0,6,6,0,10,8,400000,4,4,3,0,32.57,105.424,6,21,0,8,400000,927,0,48.7,4,0,8,1,0,0,400000,4,927,3,0,0
CHINA,21,N,5707,CHINA:  YUNNAN PROVINCE,7,East Asia,East Asia,0,2003,75,4,1,5.4,0,0,6,5.9,0,10,15,264878,4,4,3,0,25.975,101.29,5.9,16,0,16,264878,584,0,31.9,4,75,16,1,0,0,264878,4,584,3,0,0
CHINA,11,N,5414,"CHINA: YUNNAN PROVINCE: LANCANG, MENGLIAN; THAILAND",7,East Asia,East Asia,0,1995,36.1,4,1,6.1,0,0,7.1,6.8,0,13,21,100000,4,4,3,0,21.966,99.196,6.8,46,0,11,100000,136,0,39.7,4,36.1,11,1,0,0,100000,4,136,3,0,0
CHINA,30,N,8132,CHINA:  SICHUAN PROVINCE,8,East Asia,East Asia,0,2008,0,4,1,5.7,0,0,5.8,5.9,0,17,8,392000,4,4,3,0,26.272,101.937,5.9,30,0,43,392000,589,0,54,4,0,43,1,0,0,392000,4,589,3,0,0
TANZANIA,10,N,10197,TANZANIA:  LAKE VICTORIA;  UGANDA: RAKAI,9,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2016,458,4,1,0,0,0,0,5.9,0,40,12,6281,4,4,3,0,-1.036,31.618,5.9,27,0,23,1172,252,0,41,4,458,23,1,6281,4,1172,4,252,3,0,0
CHILE,15,N,5475,"CHILE:  PUEBLO NUEVO, COQUIMBO, LA CHIMBA",10,South America,South America,0,1997,48,4,1,6.8,0,0,6.8,7.1,0,58,1,15700,4,4,3,0,-30.933,-71.22,7.1,3,0,8,5000,300,0,33.4,4,48,8,1,15700,4,5000,4,300,3,0,0
CHINA,19,N,5509,"CHINA:  SICHUAN PROVINCE: HUAPING, LIJIANG, NINGLAG",11,East Asia,East Asia,0,1998,70,4,1,5.2,0,0,5.6,5.6,0,33,11,12000,4,4,4,0,27.308,101.029,5.6,38,0,5,12000,1543,0,14.8,4,70,5,1,0,0,12000,4,1543,4,0,0
CHINA,13,N,8024,CHINA:  SICHUAN PROVINCE,11,East Asia,East Asia,0,1949,0,1,2,0,0,0,5.5,0,0,0,5,0,0,0,0,0,30.3,102.5,5.5,27,0,0,0,0,0,11,1,0,0,2,0,0,0,0,0,0,0,0
CHINA,11,N,3584,CHINA:  XINJIANG WEIWUER ZIZHIQU PROVINCE:  S,11,Central Asia,Central Asia and Caucasus,0,1936,0,1,2,0,0,0,5.5,0,0,0,17,0,0,0,0,0,39.5,74.2,5.5,11,0,0,0,0,0,24,1,0,0,2,0,0,0,0,0,0,0,0
RWANDA,17,N,5618,RWANDA:  GISENYI,1,"Central, Western and S. Africa","C entral, Western and S. Africa",0,2002,0,2,1,4.7,0,0,0,0,0,15,20,0,0,0,0,0,-1.684,29.077,4.7,1,0,0,307,0,0,29.2,3,0,1001,2,0,0,307,3,400,3,0,0
IRAN,14,N,4821,IRAN:  MASJED-E-SOLEYMAN,12,Middle East ,Middle East,0,1978,0,2,2,5.7,0,0,6.2,0,6.3,33,7,0,0,0,2,0,32.14,49.65,6.2,5,0,76,0,0,0,20.6,2,0,76,2,0,0,0,0,0,2,0,0
PAPUA NEW GUINEA,13,N,5366,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,10,Central and South Pacific,Central and South Pacific,0,1993,5,2,2,6.4,0,0,7,6.9,0,25,2,0,0,0,3,0,-5.889,146.02,6.9,6,0,60,0,200,0,0.3,2,5,60,2,0,0,0,0,200,3,0,0
ETHIOPIA,14,N,3174,ETHIOPIA:  MESEWA (MASSAUA),8,"Central, Western and S. Africa","C entral, Western and S. Africa",0,1921,0,3,2,0,0,0,5.9,0,0,0,13,0,0,0,0,8,15.6,39.6,5.9,15,0,0,0,0,0,28,3,0,0,2,0,0,0,0,0,0,0,0
CHINA,29,N,4725,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,5,East Asia,East Asia,0,1976,0,3,2,6.1,0,0,7.3,0,0,8,12,0,0,0,0,9,24.57,98.953,7.3,23,0,0,0,0,0,18.7,3,0,0,2,0,0,0,0,0,0,0,0
CHINA,29,N,4726,CHINA:  YUNNAN PROVINCE:  LUNGLING-LUSHI,5,East Asia,East Asia,0,1976,0,3,2,6,0,0,7.4,0,0,10,14,0,0,0,0,9,24.531,98.71,7.4,0,0,0,0,0,0,18.5,3,0,0,2,0,0,0,0,0,0,0,0
GREECE,26,N,3288,GREECE:  RHODES ISLAND; LOWER EGYPT,6,Southern Europe,Southern Europe,0,1926,0,3,2,0,0,0,7.9,0,0,100,19,0,0,0,0,11,36.5,27.5,7.9,46,0,0,0,0,0,34,3,0,0,2,0,0,0,0,0,0,0,0
COLOMBIA,23,N,4858,COLOMBIA:  MANIZALES-ARMENIA,11,South America,South America,0,1979,20,3,2,6.4,0,0,0,0,0,108,23,0,0,0,3,9,4.805,-76.217,6.4,40,0,72,0,600,0,29.8,3,20,72,2,0,0,0,0,600,3,0,0
PERU,10,N,4551,PERU:  N;  ECUADOR:  S,12,South America,South America,0,1970,6,3,2,6.3,0,0,7.6,0,0,25,4,0,0,0,3,10,-4,-80.7,7.6,34,0,82,0,350,0,38.8,3,6,82,2,0,0,0,0,350,3,0,0
ARGENTINA,23,N,4784,ARGENTINA:  SAN JUAN PROVINCE:  MENDOZA,11,South America,South America,0,1977,80,4,2,6.3,0,0,7.4,0,7.4,13,9,0,0,0,3,9,-31.03,-67.77,7.4,26,0,70,0,300,0,24.7,4,80,70,2,0,0,0,0,300,3,0,0
USA,9,N,4558,CALIFORNIA:  SAN FERNANDO,2,North America and Hawaii,North America and Hawaii,CA,1971,505,4,2,6.2,0,6.4,6.5,0,0,8,14,0,0,0,4,11,34.412,-118.4,6.5,0,0,65,0,2000,0,41.8,4,505,65,2,0,0,0,0,2000,4,0,0
CHINA,14,N,3618,CHINA:  YUNNAN PROVINCE,5,East Asia,East Asia,0,1938,0,1,2,0,0,0,6,0,0,0,12,0,0,1,0,8,21.7,99.5,6,3,0,0,0,0,0,9,1,0,0,2,0,0,0,1,0,0,0,0
CHINA,26,N,3695,CHINA:  YUNNAN PROVINCE,12,East Asia,East Asia,0,1941,0,1,2,0,0,0,7,0,0,0,14,0,0,2,0,8,22.7,99.9,7,48,0,0,0,0,0,9,1,0,0,2,0,0,0,2,0,0,0,0
CHINA,3,N,7997,CHINA: XINJIANG,7,Central Asia,Central Asia and Caucasus,0,1924,0,2,2,0,0,0,7.3,0,0,33,4,0,0,2,0,0,36.8,83.8,7.3,40,0,100,0,0,0,10,2,0,100,2,0,0,0,2,0,0,0,0
CHINA,8,N,7892,CHINA:  NEI MONGOL:  TONGLIAO,7,East Asia,East Asia,0,1942,0,2,2,0,0,0,6,0,0,0,21,0,0,2,2,8,43,122,6,22,0,0,0,0,0,27,2,0,0,2,0,0,0,2,0,2,0,0
KYRGYZSTAN,5,N,8160,KYRGYZSTAN: NURA,10,Central Asia,Central Asia and Caucasus,0,2008,0,2,2,6.4,0,0,6.9,6.6,0,27,15,0,0,2,3,0,39.533,73.824,6.6,52,0,74,0,140,0,49.4,2,0,74,2,0,0,0,2,140,3,0,0
CHINA,19,N,8014,CHINA:  NEI MONGOL,1,East Asia,East Asia,0,1940,0,2,2,0,0,0,6,0,0,0,5,0,0,3,0,0,42.7,121.3,6,23,0,0,0,0,0,48,2,0,0,2,0,0,0,3,0,0,0,0
CHINA,15,N,3599,CHINA:  SHANXI PROVINCE,9,East Asia,East Asia,0,1937,0,2,2,0,0,0,5,0,0,0,0,0,0,3,0,7,37.8,112.5,5,0,0,0,0,0,0,0,2,0,0,2,0,0,0,3,0,0,0,0
CHINA,14,N,3310,CHINA:  YUNNAN PROVINCE:  XUNDIAN,3,East Asia,East Asia,0,1927,0,2,2,0,0,0,6,0,0,0,17,0,0,3,0,8,26,103,6,37,0,0,0,0,0,39,2,0,0,2,0,0,0,3,0,0,0,0
CHINA,28,N,4737,CHINA:  NE:  TANGSHAN,7,East Asia,East Asia,0,1976,0,2,2,6.3,0,0,7.4,0,0,26,10,0,0,3,0,9,39.664,118.401,7.4,45,0,0,0,0,0,35.2,2,0,0,2,0,0,0,3,0,0,0,0
CHINA,17,N,4001,CHINA:  TIBET (XIZANG PROVINCE),8,Central Asia,Central Asia and Caucasus,0,1952,0,2,2,0,0,0,0,0,0,60,16,0,0,3,0,10,30.5,91.5,0,2,0,54,774,0,0,11,2,0,54,2,0,0,774,3,0,0,0,0
TURKEY,13,N,3252,TURKEY:  ERZURUM,9,Middle East ,Middle East,0,1924,0,2,2,0,0,0,6.8,0,0,0,14,0,0,3,0,10,40,42,6.8,34,0,60,380,0,0,5,2,0,60,2,0,0,380,3,0,0,0,0
PERU,23,N,5300,"PERU:  MACA, CHIVAY, YANQUE",7,South America,South America,0,1991,0,2,2,5,0,0,4.7,0,0,5,19,0,0,3,1,5,-15.679,-71.574,4.7,44,0,92,0,30,0,50.2,2,0,92,2,0,0,0,3,30,1,0,0
CHINA,23,N,5072,CHINA:  S XINJIANG:  WUQUA-SHUFU,8,Central Asia,Central Asia and Caucasus,0,1985,5,2,2,6.4,0,0,7.5,0,0,7,12,0,0,3,3,7,39.431,75.224,7.5,41,0,71,0,162,0,56.1,2,5,71,2,0,0,0,3,162,3,0,0
TAIWAN,4,N,3841,TAIWAN,12,East Asia,East Asia,0,1946,0,2,2,0,0,0,6.8,0,0,0,22,0,0,3,3,9,23.1,120.3,6.8,47,0,58,700,384,0,39,2,0,58,2,0,0,700,3,384,3,0,0
NEPAL,27,N,4369,NEPAL-INDIA,6,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1966,1,2,2,6,0,0,6.3,0,0,23,10,0,0,4,2,8,29.554,80.854,6.3,41,0,80,5200,100,0,9.5,2,1,80,2,0,0,5200,4,100,2,0,0
KYRGYZSTAN,19,N,5332,KYRGYZSTAN:  TOLUK,8,Central Asia,Central Asia and Caucasus,0,1992,130,4,2,6.6,0,0,7.5,0,0,27,2,0,0,4,0,9,42.142,73.575,7.5,4,0,75,8200,0,0,37.4,4,130,75,2,0,0,8200,4,0,0,0,0
TURKEY,1,N,5419,"TURKEY:   DINAR, EVCILER",10,Middle East ,Middle East,0,1995,205.8,4,2,5.8,0,0,6.2,6.4,0,33,15,0,0,4,3,8,38.063,30.134,6.4,57,0,95,5100,348,0,16.2,4,205.8,95,2,0,0,5100,4,348,3,0,0
INDONESIA,6,N,5422,"INDONESIA:  SUMATERA, JAMBI PROVINCE",10,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1995,0,4,2,5.8,0,0,6.9,6.8,0,33,18,0,0,4,4,0,-2.045,101.436,6.8,9,0,84,17600,1868,0,45.9,4,0,84,2,0,0,17600,4,1868,4,0,0
CHINA,10,N,5481,"CHINA:  NORTHEASTERN: SHANGYI-ZHANGBEI, HEBEI",1,East Asia,East Asia,0,1998,285.5,4,2,5.8,0,0,5.7,5.7,0,30,3,0,0,4,4,8,41.083,114.5,5.7,50,0,70,70000,11500,0,41.5,4,285.5,70,2,0,0,70000,4,11500,4,0,0
CHINA,1,N,3696,CHINA:  YUNNAN PROVINCE:  SIMAO,2,East Asia,East Asia,0,1942,0,4,2,0,0,0,6.8,0,0,0,17,0,0,4,4,8,23.1,100.3,6.8,30,0,90,0,0,0,47,4,0,90,2,0,0,0,4,0,4,0,0
AFGHANISTAN,18,N,5280,AFGHANISTAN:  BADAKHSTAN PROVINCE,4,Central Asia,Central Asia and Caucasus,0,1991,0,3,2,5.4,0,0,5.1,0,0,33,9,1000,3,0,3,7,37.457,68.273,5.1,18,0,0,0,0,0,30.4,3,0,0,2,1000,3,0,0,0,3,0,0
AFGHANISTAN,11,N,9922,AFGHANISTAN:  HINDU KUSH,6,Central Asia,Central Asia and Caucasus,0,2012,0,2,2,5.6,0,0,5.6,5.8,0,16,5,593,3,3,1,0,36.023,69.351,5.8,29,0,75,143,13,0,11.5,2,0,75,2,593,3,143,3,13,1,0,0
TURKEY,8,N,8892,"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",3,Middle East ,Middle East,0,2010,0,2,2,5.9,0,0,6,6.1,0,12,2,287,3,3,2,0,38.864,39.986,6.1,32,0,51,287,100,0,34.7,2,0,51,2,700,3,287,3,100,2,0,0
PAKISTAN,27,N,5449,"PAKISTAN:  HARNAI-SIBI, QUETTA",2,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1997,0,2,2,6.3,0,0,7.3,7.1,7.3,33,21,500,3,3,3,0,29.976,68.208,7.1,8,0,60,500,0,0,2.3,2,0,60,2,0,0,500,3,0,3,0,0
IRAN,31,N,7234,"IRAN:  WESTERN:  BORUJERD, DORUD",3,Middle East ,Middle East,0,2006,0,3,2,5.7,0,0,6,6.1,0,7,1,0,3,3,4,0,33.5,48.78,6.1,17,0,70,0,1300,0,0.9,3,0,70,2,0,0,0,3,1300,4,0,0
CHINA,23,N,5424,CHINA:  YUNNAN PROVINCE:  WUDING,10,East Asia,East Asia,0,1995,80,4,2,5.8,0,0,6.4,6.2,0,10,22,200,3,3,3,0,26.003,102.227,6.2,46,0,81,200,800,0,50.8,4,80,81,2,0,0,200,3,800,3,0,0
MYANMAR (BURMA),24,N,9801,MYANMAR:  TACHILEK,3,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2011,3.6,2,2,6.3,0,7.2,7.1,6.8,0,8,13,10104,4,0,3,0,20.687,99.822,6.8,55,0,75,0,123,0,12,2,3.6,75,2,10104,4,0,0,123,3,0,0
PERU,5,N,5279,"PERU:  RIOJA, MOYOBAMBA, NUEVA CAJAMARCA",4,South America,South America,0,1991,0,3,2,6.5,0,0,6.7,0,0,20,4,8063,4,0,3,7,-5.982,-77.094,6.7,19,0,53,0,252,0,49.5,3,0,53,2,8063,4,0,0,252,3,0,0
AFGHANISTAN,11,N,5516,"AFGHANISTAN:  LOWGAR, VARDAK, KABUL",2,Central Asia,Central Asia and Caucasus,0,1999,0,3,2,5.4,0,0,5.8,6,0,33,14,7000,4,4,3,0,34.259,69.364,6,8,0,70,7000,500,0,51.6,3,0,70,2,0,0,7000,4,500,3,0,0
INDONESIA,6,N,7481,INDONESIA:  SUMATRA:  SOUTHERN,3,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2007,0,3,2,5.9,0,0,6.4,6.4,0,19,3,0,4,4,3,8,-0.493,100.498,6.4,49,0,67,43719,826,0,38.9,3,0,67,2,0,4,43719,4,826,3,0,0
INDONESIA,19,N,4394,"INDONESIA:  JAVA:  DAMPIT,GONDANG,TRENGGALEK",2,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1967,0,3,2,0,0,0,6.8,0,0,80,22,5000,4,4,3,9,-9.2,113.1,6.8,14,0,54,2000,300,0,35.3,3,0,54,2,5000,4,2000,4,300,3,0,0
INDIA,28,N,5519,"INDIA:  CHAMOLI, RUDRAPRAYAG, TEHRI GARHWAL",3,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1999,70,4,2,6.4,0,0,6.6,6.6,0,15,19,21100,4,4,3,8,30.512,79.403,6.6,5,0,100,21100,394,0,11,4,0,100,2,0,0,21100,4,394,3,0,0
CHINA,7,N,9937,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG,9,East Asia,East Asia,0,2012,1000,4,2,5.6,0,0,5.4,5.6,0,10,3,133000,4,4,3,0,27.575,103.983,5.6,19,0,81,37000,821,0,42.5,4,1000,81,2,133000,4,37000,4,821,3,0,0
ALBANIA,26,N,10461,"ALBANIA:  DURRES, THUMANE, TIRANA",11,Southern Europe,Southern Europe,0,2019,1081,4,2,0,0,0,0,6.4,0,20,2,83000,4,4,4,0,41.521,19.559,6.4,54,0,51,11000,2000,0,12,4,1081,51,2,83000,4,11000,4,2000,4,0,0
IRAN,4,N,5447,"IRAN:  BOJNURD, SHIRVAN, ESFARAYEN",2,Middle East ,Middle East,0,1997,30,4,2,5.9,0,0,6.8,6.5,0,10,10,11000,4,4,4,8,37.661,57.291,6.5,37,0,88,5500,1948,0,47.1,4,30,88,2,11000,4,5500,4,1948,4,0,0
INDIA,21,N,5465,INDIA:  SOUTHERN:  JABALPUR,5,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1997,143,4,2,6,0,0,5.6,5.8,0,36,22,8546,4,4,4,8,23.083,80.041,5.8,51,0,56,8546,1000,0,28.7,4,143,56,2,52690,4,8546,4,1000,4,0,0
PHILIPPINES,15,N,5292,"PHILIPPINES:  LUZON:  MANILA, PINATUBO ERUPTION",6,Central and South Pacific,Central and South Pacific,0,1991,0,0,0,5.7,0,0,5.5,0,0,10,11,0,0,0,0,0,15.119,120.355,5.5,15,0,0,0,0,0,28,3,0,800,3,0,0,0,0,4,1,0,0
CHINA,24,N,3422,CHINA:  SICHUAN PROVINCE,8,East Asia,East Asia,0,1930,0,1,3,0,0,0,5.5,0,0,0,10,0,0,0,0,0,30,100,5.5,51,0,200,0,0,0,16,1,0,200,3,0,0,0,0,0,0,0,0
INDIA,10,N,4421,INDIA,12,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1967,0.4,1,3,0,0,0,0,6.6,6.5,15,22,0,0,0,0,8,17.412,73.885,6.6,51,0,180,0,0,0,23.5,1,0.4,180,3,0,0,0,0,0,0,0,0
IRAN,27,N,5199,"IRAN:  DO GOBADAN, FARS, YASUJ",5,Middle East ,Middle East,0,1989,5,2,3,5.6,0,0,5.8,0,0,31,20,0,0,0,0,0,30.167,50.921,5.8,8,0,114,0,0,0,37.3,2,5,114,3,0,0,0,0,0,0,0,0
INDONESIA,19,N,4909,INDONESIA:  NEW GUINEA:  IRIAN JAYA: JAYAWIJAYA MTS,1,Central and South Pacific,Central and South Pacific,0,1981,5,2,3,6,0,0,6.7,0,0,33,15,0,0,0,2,0,-4.576,139.232,6.7,11,0,305,0,0,0,1,2,5,305,3,0,0,0,0,0,2,0,0
IRAN,16,N,4825,IRAN:  BONZANABAD,1,Middle East ,Middle East,0,1979,0,2,3,5.9,0,0,6.8,0,0,33,9,0,0,0,3,0,33.897,59.472,6.8,50,0,200,0,0,0,10.1,2,0,200,3,0,0,0,0,0,3,0,0
UGANDA,20,N,4362,"UGANDA:  KICHWAMBA, BONDIBOGYO",3,"Central, Western and S. Africa","C entral, Western and S. Africa",0,1966,1.5,2,3,0,0,0,7,0,0,36,1,0,0,0,3,0,0.6,30.2,7,42,0,140,0,0,0,49.9,2,1.5,140,3,0,0,0,0,0,3,0,0
IRAN,6,N,4772,"IRAN:  NAGHAN,ARDAL,JAGHDAN,DASTGERD,KORDAN,SARMUR",4,Middle East ,Middle East,0,1977,0,2,3,5.5,0,0,5.9,0,5.9,41,13,0,0,0,3,0,31.98,50.68,5.9,36,0,366,0,200,0,37.1,2,0,366,3,0,0,0,0,200,3,0,0
PAKISTAN,12,N,4929,PAKISTAN: GILGIT,9,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1981,5,2,3,6.2,0,0,5.9,0,0,33,7,0,0,0,4,0,35.693,73.594,5.9,15,0,220,0,2500,0,54.1,2,5,220,3,0,0,0,0,2500,4,0,0
AFGHANISTAN,16,N,4957,AFGHANISTAN:  NORTHEASTERN,12,Central Asia,Central Asia and Caucasus,0,1982,1,2,3,6.2,0,0,6.6,0,0,36,0,0,0,0,4,0,36.148,69.011,6.6,40,0,500,0,3000,0,48.7,2,1,500,3,0,0,0,0,3000,4,0,0
PERU,30,N,5240,PERU:  MOYABAMBA-RIOJO,5,South America,South America,0,1990,1,2,3,6.1,0,0,6.5,0,0,24,2,0,0,0,4,6,-6.016,-77.229,6.5,34,0,200,0,8130,0,5.8,2,1,200,3,0,0,0,0,8130,4,0,0
ISRAEL,11,N,3325,ISRAEL; JORDAN: DAMIYA,7,Middle East ,Middle East,0,1927,0,3,3,0,0,0,6.3,0,0,33,13,0,0,0,0,0,32,35.5,6.3,4,0,268,0,0,0,0,3,0,268,3,0,0,0,0,0,0,0,0
TURKMENISTAN,4,N,3837,TURKMENISTAN,11,Central Asia,Central Asia and Caucasus,0,1946,0,3,3,0,0,0,0,0,7.5,26,21,0,0,0,0,0,39.3,55.4,7.5,47,0,400,0,0,0,0,3,0,400,3,0,0,0,0,0,0,0,0
IRAN,14,N,4854,IRAN:  KHORASAN,11,Middle East ,Middle East,0,1979,0,3,3,6,0,0,6.6,0,0,33,2,0,0,0,0,0,33.918,59.741,6.6,21,0,350,0,0,0,22.1,3,0,350,3,0,0,0,0,0,0,0,0
ALGERIA,12,N,3819,ALGERIA:  HODNA MOUNTAINS,2,Northern Africa,Northern Africa,0,1946,0,3,3,0,0,0,5.6,0,0,0,2,0,0,0,0,9,35.75,5,5.6,43,0,264,0,0,0,24,3,0,264,3,0,0,0,0,0,0,0,0
INDIA,21,N,4103,"INDIA:  ANJAR, BHUJ, GANDHIDHAM, KANDLA",7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1956,0,3,3,0,0,0,0,6,6.1,15,15,0,0,0,0,9,23.278,70.107,6,32,0,156,0,0,0,30.1,3,0,156,3,0,0,0,0,0,0,0,0
IRAN,17,N,3232,IRAN:  QALEH JAQ KMEN:  BODZHNURD,9,Middle East ,Middle East,0,1923,0,3,3,0,0,0,6.4,0,0,0,7,0,0,0,0,9,37.2,57.7,6.4,9,0,157,0,0,0,7,3,0,157,3,0,0,0,0,0,0,0,0
IRAN,21,N,4765,IRAN:  BANDAR ABBAS,3,Middle East ,Middle East,0,1977,0,3,3,6.2,0,0,6.9,0,7,29,21,0,0,0,3,0,27.61,56.39,6.9,18,0,167,0,556,0,54.2,3,0,167,3,0,0,0,0,556,3,0,0
IRAN,19,N,4786,IRAN:  BAB-TANGOL,12,Middle East ,Middle East,0,1977,0,3,3,5.4,0,0,5.8,0,5.8,31,23,0,0,0,3,0,30.95,56.47,5.8,34,0,584,0,1000,0,34.2,3,0,584,3,0,0,0,0,1000,3,0,0
INDONESIA,4,N,5560,"INDONESIA:  SUMATRA:  BENGKULU, ENGGANO",6,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2000,6,3,3,6.8,0,0,8,7.9,0,33,16,0,0,0,4,6,-4.721,102.087,7.9,28,0,103,0,2174,0,26.1,3,6,103,3,0,0,0,0,2174,4,0,0
ITALY,15,N,4425,ITALY:  SICILY,1,Southern Europe,Southern Europe,0,1968,320,4,3,0,0,0,6,0,0,33,2,0,0,0,3,0,37.9,13.1,6,1,0,216,0,563,0,8.5,4,320,216,3,0,0,0,0,563,3,0,0
NEPAL,29,N,4888,NEPAL-INDIA:   PITHORAGARH,7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1980,245,4,3,6.1,0,0,6.5,0,0,18,14,0,0,0,3,0,29.598,81.092,6.5,58,0,200,0,0,0,40.8,4,245,200,3,0,0,0,0,0,3,0,0
INDONESIA,14,N,4731,INDONESIA:  BALI,7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1976,195,4,3,6.2,0,0,6.5,0,0,40,7,0,0,0,4,0,-8.17,114.888,6.5,13,0,573,0,4755,0,24,4,195,573,3,0,0,0,0,4755,4,0,0
EL SALVADOR,3,N,4353,EL SALVADOR:  SAN MARCOS,5,Central America,Central America,0,1965,35,4,3,0,0,0,6,0,0,23,10,0,0,0,4,6,13.5,-89.3,6,1,0,125,0,1138,0,35.2,4,35,125,3,0,0,0,0,1138,4,0,0
COLOMBIA,31,N,4968,"COLOMBIA:  SW, POPAYAN",3,South America,South America,0,1983,410.9,4,3,5.5,0,0,4.9,0,0,22,13,0,0,0,4,8,2.461,-76.686,4.9,12,0,350,0,1200,0,52.6,4,410.9,350,3,0,0,0,0,1200,4,0,0
TURKEY,12,N,5543,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",11,Middle East ,Middle East,0,1999,1000,4,3,6.3,0,0,7.5,7.2,0,10,16,0,0,0,4,9,40.758,31.161,7.2,57,0,894,0,4948,0,19.5,4,1000,894,3,0,0,0,0,4948,4,0,0
ITALY,6,N,4720,"ITALY:  NE, BALKANS NW:   SLOVENIA: NW",5,Southern Europe,Southern Europe,0,1976,3600,4,3,6,0,0,6.5,0,0,9,20,0,0,0,4,10,46.356,13.275,6.5,0,0,978,0,1700,0,11.6,4,3600,978,3,0,0,0,0,1700,4,0,0
CHINA,20,N,3523,CHINA:  SICHUAN PROVINCE,9,East Asia,East Asia,0,1933,0,1,3,0,0,0,5,0,0,0,0,0,0,1,0,6,29.5,102.5,5,0,0,200,30,0,0,0,1,0,200,3,0,0,30,1,0,0,0,0
CHINA,6,N,3485,CHINA:  SICHUAN PROVINCE,3,East Asia,East Asia,0,1932,0,1,2,0,0,0,6,0,0,0,0,0,0,2,0,8,30.1,101.8,6,0,0,200,0,0,0,0,1,0,200,3,0,0,0,2,0,0,0,0
CHINA,22,N,3299,CHINA:  YUNNAN PROVINCE,11,East Asia,East Asia,0,1926,0,1,3,0,0,0,5.5,0,0,0,0,0,0,2,0,7,25.6,100.3,5.5,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,0
INDONESIA,5,N,7865,INDONESIA:  SUMATRA,7,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,1926,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,-0.3,100.4,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,2,0,0,0,0
NEPAL,12,N,10141,NEPAL:   DOLAKHA,5,S. and SE. Asia and Indian Ocean,S. and SE. Asia and Indian Ocean,0,2015,0,2,3,0,0,0,0,7.3,0,15,7,0,0,2,4,7,27.809,86.066,7.3,6,0,117,0,2800,0,13,2,0,117,3,0,0,0,2,2800,4,0,0
